availability,size,total_sqft,bath,balcony,Pincode,price
18,2,5965,5,0,562106,385
18,2,1141,2,1,562106,46
18,2,4200,4,3,562106,325
18,2,1665,2,3,562106,125
18,2,1295,2,2,562106,64
18,2,1230,2,1,562106,78
18,2,1080,2,2,562106,75
18,2,1000,2,1,562106,60
18,2,2400,2,0,562106,50
18,2,1708,3,2,562106,75
18,2,1697,3,2,562106,115
18,2,3537,5,3,562106,210
18,2,615,1,1,562106,28.29
18,2,1350,2,0,562106,83
18,2,1083,2,1,562106,32.49
18,2,1460,2,2,562106,65
18,2,1084,2,1,562106,58
18,2,1035,2,1,562106,41.43
18,2,2400,2,1,562106,150
18,2,460,1,1,562106,21
18,2,950,5,0,562106,90
18,2,1285,2,2,562106,55.9
18,2,2000,16,0,562106,490
18,2,1200,3,2,562106,78
18,2,1070,2,1,562106,35
18,2,1801,3,2,562106,140
18,2,1697,3,2,562106,115
18,2,1199,2,2,562106,65
18,2,2300,3,1,562106,220
18,2,1340,2,3,562106,64.31
18,2,3800,4,3,562106,205
18,2,600,5,0,562106,50
18,2,1125,2,1,562106,75
18,2,1200,2,1,562106,67
18,2,1050,2,3,562106,41
18,2,956,2,1,562106,49
18,2,1000,2,2,562106,30
18,2,1596,3,0,562106,95
18,2,1200,5,1,562106,150
18,2,1296,2,3,562106,89.06
18,2,1200,7,0,562106,170
18,2,1639,3,3,562106,123
18,2,1219,2,1,562106,61.25
18,2,1200,3,1,562106,50
18,2,1218,2,1,562106,73
18,2,920,2,3,562106,37
18,2,2559,3,2,562106,141
18,2,525,1,1,562106,26
18,2,1427,2,2,562106,48.51
18,2,1270,3,2,562106,45
18,2,920,2,3,562106,65
18,2,2700,3,2,562106,68
18,2,1740,3,2,562106,199
18,2,1355,2,0,562106,40
18,2,1530,2,2,562106,90
18,2,1372,2,1,562106,90
18,2,2363,5,2,562106,120
18,2,3895,4,3,562106,220
18,2,1950,3,2,562106,131
18,2,885,2,3,562102,40
18,2,600,2,2,562102,27
18,2,1270,4,1,562101,128
18,2,1380,2,0,561203,225
18,2,1339,2,2,561203,62
18,2,1130,2,1,561203,36
18,2,1085,2,2,561203,43
18,2,1430,3,2,561203,72
18,2,1451.5,4,1,561203,121
18,2,6200,5,0,561203,720
18,2,1490,2,1,561203,59.6
18,2,1650,4,0,561203,99
18,2,1286,2,2,561203,57
18,2,925,2,2,561203,63
18,2,3016,4,3,561203,230
18,2,1000,2,2,561203,44
18,2,1215,2,2,561203,39
18,2,1200,3,1,561203,95
18,2,1336,2,2,561203,100
18,2,673,1,1,561203,36.85
18,2,1200,2,1,561203,58
18,2,600,7,2,561203,63
18,2,1600,3,3,561203,160
18,2,1200,2,0,561203,79
18,2,2480,4,1,561203,750
18,2,2500,3,0,561203,270
18,2,2400,5,3,561203,100
18,2,1143,2,2,561203,65
18,2,1470,2,2,561203,61.74
18,2,1584,3,2,561203,145
18,2,1785,3,2,561203,94
18,2,2292,3,2,561203,286
18,2,1460,3,3,560105,71
18,2,1500,2,3,560105,80
18,2,1200,4,1,560103,140
18,2,3300,3,0,560103,250
18,2,1230,2,2,560103,48
18,2,650,1,1,560103,20
18,2,1480,2,0,560103,120
18,2,1220,2,1,560103,43.92
18,2,1570,3,1,560103,115
18,2,3000,3,3,560103,400
18,2,1665,3,2,560103,86.91
18,2,1350,3,1,560103,380
18,2,4000,5,2,560103,600
18,2,1100,2,0,560103,68
18,2,1350,2,1,560103,87.01
18,2,1719,3,2,560102,116
18,2,664,1,1,560102,35
18,2,1011,2,1,560102,50.53
18,2,2400,6,0,560102,130
18,2,1680,3,2,560102,85
18,2,700,4,2,560102,110
18,2,1520,2,2,560102,150
18,2,1350,2,2,560102,53
18,2,1760,3,0,560102,150
18,2,875,2,1,560102,33
18,2,1231,2,2,560102,48
18,2,1174,2,3,560102,74
18,2,1560,3,3,560102,75
18,2,1464,2,2,560102,56
18,2,2200,3,2,560102,130
18,2,850,2,2,560102,55
18,2,1750,3,1,560102,180
18,2,2024,3,0,560102,157
18,2,1500,1,0,560102,160
18,2,2100,6,0,560102,275
18,2,2408,4,2,560102,260
18,2,1080,2,1,560102,44
18,2,2070,3,2,560102,225
18,2,1020,2,1,560102,29.46
18,2,1500,2,3,560102,55
18,2,1575,5,1,560102,158
18,2,3250,4,1,560102,180
18,2,1175,2,1,560102,47
18,2,1030,2,1,560102,34.5
18,2,1440,2,1,560102,115
18,2,1500,2,1,560102,84
18,2,1380,1,1,560102,62.1
18,2,1200,2,3,560102,50
18,2,705,1,2,560102,36.5
18,2,2240,5,2,560102,155
18,2,1584.01,3,1,560102,103
18,2,1340,3,3,560102,77
18,2,1800,3,2,560102,70
18,2,1200,2,3,560102,45
18,2,685,1,1,560102,40
18,2,925,2,3,560102,42
18,2,1230,2,2,560102,57
18,2,1200,5,1,560102,185
18,2,1125,2,1,560102,52
18,2,1100,2,1,560102,54
18,2,2400,3,2,560102,149
18,2,1400,2,2,560102,41.58
18,2,1200,7,2,560102,225
18,2,1858,3,1,560102,98.3
18,2,1260,1,1,560102,41
18,2,3530,4,2,560102,290
18,2,1185,2,2,560102,60
18,2,1200,2,1,560102,216
18,2,1255,2,1,560102,58
18,2,3436,6,3,560102,475
18,2,1335,3,2,560102,89
18,2,1999,3,2,560102,132
18,2,1200,2,1,560102,125
18,2,1397,3,2,560102,110
18,2,1200,10,0,560102,105
18,2,3950,4,0,560102,450
18,2,1200,2,1,560102,130
18,2,1616,3,0,560102,95
18,2,1200,7,2,560102,350
18,2,1270,2,1,560102,175
18,2,1140,2,2,560102,38.55
18,2,525,1,1,560102,30
18,2,1200,2,1,560102,98
18,2,700,1,1,560102,162
18,2,1205.47,2,1,560102,81
18,2,1200,3,2,560102,130
18,2,1700,3,2,560102,75
18,2,750,4,0,560102,62
18,2,1090,2,1,560102,54.54
18,2,3600,5,0,560102,220
18,2,2400,1,0,560102,650
18,2,923,1,1,560102,60.84
18,2,3595,6,2,560102,360
18,2,1050,2,2,560102,48
18,2,1495,2,2,560102,79.5
18,2,1485,3,2,560102,85
18,2,1033,2,2,560102,31.5
18,2,1400,2,1,560102,48
18,2,500,1,0,560102,70
18,2,944,2,1,560102,35
18,2,3250,5,0,560102,290
18,2,1216,2,1,560102,66.48
18,2,1100,2,1,560102,39.5
18,2,1743,3,2,560102,93.25
18,2,1274,2,2,560102,48.42
18,2,2500,3,2,560102,425
18,2,1512,2,2,560102,110
18,2,3100,5,1,560102,385
18,2,1650,3,3,560102,100
18,2,1875,3,1,560102,55
18,2,1350,3,2,560102,54
18,2,1219,2,2,560102,40
18,2,1200,4,1,560102,150
18,2,2400,3,3,560102,85
18,2,1141,2,1,560102,44.4
18,2,1151,2,1,560102,43.1
18,2,832,3,1,560102,77
18,2,915,2,1,560102,38
18,2,3259,3,0,560102,270
18,2,1115,2,1,560102,65.12
18,2,2072,4,2,560102,139
18,2,1200,2,2,560102,53
18,2,1300,2,2,560102,65
18,2,1457,2,2,560102,85
18,2,1262,2,2,560102,55
18,2,1196,3,1,560102,150
18,2,900,2,2,560102,22.5
18,2,420,1,1,560102,17
18,2,1160,2,1,560102,46.39
18,2,1115,2,2,560102,50
18,2,1315,2,1,560102,85.4
18,2,1500,2,2,560102,57
18,2,1127,2,1,560102,68
18,2,1397,3,2,560102,104
18,2,1173,2,1,560102,60
18,2,1090,2,2,560102,28
18,2,2720,5,0,560102,210
18,2,1230,2,1,560102,76
18,2,3200,3,3,560102,190
18,2,858,2,1,560102,31.57
18,2,1868,3,1,560102,121
18,2,1689.28,3,2,560102,91.2
18,2,600,3,2,560102,73
18,2,1425,3,3,560102,49.88
18,2,1200,6,2,560102,170
18,2,1350,2,1,560102,100
18,2,4200,6,0,560102,180
18,2,1310,2,1,560102,85
18,2,970,2,1,560102,40
18,2,1397,3,3,560102,108
18,2,1157,2,1,560102,40
18,2,1125,2,1,560102,61.2
18,2,1157,2,1,560102,42
18,2,1241,2,1,560102,82
18,2,660,1,1,560102,62
18,2,4000,4,3,560102,220
18,2,2340,4,1,560100,148
18,2,596,1,1,560100,42
18,2,10000,16,0,560100,550
18,2,1200,4,3,560100,110
18,2,1910,3,1,560100,190
18,2,1139,2,2,560100,80
18,2,3122,5,2,560100,225
18,2,1033,2,2,560100,28.41
18,2,1168,2,2,560100,64.08
18,2,877,2,3,560100,42
18,2,1340,2,2,560100,75
18,2,1405,2,2,560100,70
18,2,1800,3,3,560100,65
18,2,1750,3,3,560100,149
18,2,1360,2,1,560100,65
18,2,675,2,0,560100,148
18,2,985,2,1,560100,63
18,2,1300,2,1,560100,129
18,2,1850,3,2,560100,150
18,2,1490,2,3,560100,88
18,2,620,1,1,560100,25
18,2,1130,2,1,560100,42.3
18,2,1080,2,2,560100,55
18,2,3126,4,0,560100,120
18,2,1410,2,3,560100,52.17
18,2,1375,3,2,560100,59
18,2,1290,2,1,560100,94.5
18,2,1318,2,1,560100,85.28
18,2,1128,2,1,560100,68
18,2,4428,4,2,560100,255
18,2,1051,2,2,560100,56.74
18,2,3500,5,0,560100,275
18,2,2400,4,1,560100,130
18,2,1327,2,3,560100,85
18,2,2912,6,2,560100,210
18,2,1301,2,2,560100,55
18,2,650,1,0,560100,30
18,2,1200,3,1,560100,67.75
18,2,1500,2,2,560100,89.99
18,2,2700,6,0,560100,675
18,2,1350,4,2,560100,145
18,2,1000,2,1,560100,28.88
18,2,984,2,1,560100,45.91
18,2,1819.18,3,1,560100,160
18,2,900,1,0,560100,175
18,2,1355,3,1,560100,83.87
18,2,2145,4,1,560100,270
18,2,2475,4,3,560100,300
18,2,1118,2,0,560100,30
18,2,910,1,1,560100,42
18,2,1250,3,2,560100,39
18,2,1304,2,3,560100,100
18,2,1615,3,2,560100,58
18,2,1400,2,2,560100,68
18,2,1070,2,2,560100,47.5
18,2,3500,3,3,560100,395
18,2,1132,2,1,560100,89.37
18,2,2000,3,2,560100,85
18,2,2400,5,1,560100,550
18,2,794,1,2,560100,65
18,2,1090,2,2,560100,43.59
18,2,1500,3,2,560100,70
18,2,2059,3,2,560100,225
18,2,525,1,1,560100,30
18,2,1447,2,1,560100,75.97
18,2,1269,2,1,560100,75
18,2,4800,4,0,560100,700
18,2,1070,2,2,560100,37.45
18,2,1150,2,0,560100,28
18,2,1208,2,2,560100,70
18,2,1185,2,1,560100,45.5
18,2,1200,3,1,560100,130
18,2,888,2,1,560100,34
18,2,1015,2,2,560100,25.88
18,2,532,1,1,560100,22.49
18,2,1060,3,1,560100,62
18,2,700,1,1,560100,35
18,2,902,2,2,560100,42
18,2,600,3,3,560100,95
18,2,1175,2,1,560100,47
18,2,1365,2,1,560100,122
18,2,984,2,1,560100,51
18,2,2700,2,2,560100,100
18,2,1475,3,2,560100,96
18,2,1300,2,2,560100,79
18,2,1200,6,1,560100,220
18,2,1453,2,2,560100,43.59
18,2,1550,2,3,560100,160
18,2,1666,3,0,560100,95
18,2,1410,4,2,560100,160
18,2,4025,5,3,560100,800
18,2,1845,3,3,560100,91
18,2,1676,3,3,560100,52
18,2,1137,2,1,560100,63
18,2,1360,2,1,560100,70.5
18,2,1374,2,2,560100,70
18,2,1700,3,2,560100,155
18,2,3227,5,0,560100,250
18,2,2145,4,0,560100,125
18,2,2400,6,3,560100,600
18,2,2170,3,2,560100,151
18,2,1080,2,1,560100,55
18,2,1790,3,3,560100,100
18,2,550,1,1,560100,17
18,2,1270,2,2,560100,50.79
18,2,1033,2,2,560100,48
18,2,1000,2,1,560100,80
18,2,2940,6,2,560100,280
18,2,1240,2,2,560100,52.6
18,2,1650,5,1,560100,450
18,2,883,2,1,560100,39
18,2,1500,2,0,560100,97
18,2,1730,3,3,560100,139
18,2,1915,3,3,560100,80
18,2,1545,3,2,560100,79
18,2,1865,4,2,560100,140
18,2,1150,2,2,560100,40
18,2,1200,2,2,560100,49
18,2,963,2,2,560100,40
18,2,1200,3,1,560100,120
18,2,2600,4,3,560100,260
18,2,1700,4,0,560100,108
18,2,1682,3,1,560100,120
18,2,1371,2,2,560100,65
18,2,901,2,1,560100,49.5
18,2,600,7,0,560100,73
18,2,1730,3,1,560100,120
18,2,1200,4,0,560100,125
18,2,1500,3,3,560100,102
18,2,3785,6,0,560100,280
18,2,3500,4,2,560100,245
18,2,1203,2,1,560100,59.86
18,2,1357,2,2,560100,54
18,2,1600,3,2,560100,76
18,2,350,1,1,560100,13.5
18,2,1665,3,1,560100,53
18,2,1400,3,3,560100,200
18,2,835,1,1,560100,46.95
18,2,815,3,2,560100,160
18,2,1444,2,1,560100,80
18,2,1277,2,2,560100,55
18,2,1521,3,1,560100,94.71
18,2,1134,2,1,560100,40
18,2,995,2,1,560100,34.82
18,2,2760,5,2,560100,157
18,2,1325,1,1,560100,92
18,2,4000,6,0,560100,150
18,2,1525,3,2,560100,90
18,2,1320,2,2,560100,73
18,2,650,1,1,560100,23
18,2,1858,2,1,560100,167
18,2,1150,2,1,560100,38
18,2,769,2,1,560100,40
18,2,1571,3,2,560100,105
18,2,1445,3,1,560100,86.56
18,2,1590,2,2,560100,135
18,2,902,2,2,560100,49
18,2,2238,3,1,560100,140
18,2,1090,2,1,560100,31.49
18,2,1712,3,3,560100,82
18,2,1088,2,1,560100,68
18,2,1575,3,3,560100,63.1
18,2,2150,6,3,560100,205
18,2,1920,3,2,560100,150
18,2,1000,2,0,560100,57
18,2,1100,2,2,560100,56.1
18,2,1089,2,2,560100,45
18,2,1106,2,1,560100,43.09
18,2,927,2,2,560100,37
18,2,1339,2,2,560100,58
18,2,923,1,1,560100,45.69
18,2,2900,3,2,560100,285
18,2,1175,2,2,560100,75
18,2,975,2,1,560100,55
18,2,2400,4,1,560100,180
18,2,1330,3,2,560100,72
18,2,1183,2,1,560100,59.74
18,2,1758,3,2,560100,133
18,2,1200,3,2,560100,265
18,2,1255,2,1,560100,77.68
18,2,600,4,2,560100,110
18,2,1100,2,2,560100,50
18,2,1170,2,2,560100,46.8
18,2,2400,5,2,560100,120
18,2,1530,3,3,560100,51.77
18,2,1420,2,2,560100,107
18,2,1200,4,2,560100,300
18,2,1045,6,3,560100,160
18,2,1591,3,1,560100,115
18,2,1680,3,2,560100,120
18,2,675,3,1,560100,52
18,2,1055,2,1,560100,57.63
18,2,1918,3,2,560100,129
18,2,1280,2,1,560100,76
18,2,1560,3,3,560100,66
18,2,1145,2,2,560100,49.5
18,2,2106,3,2,560100,126
18,2,1801,3,2,560100,139
18,2,1200,5,3,560100,120
18,2,1718,3,2,560100,288
18,2,1306,3,2,560100,54.65
18,2,1320,2,1,560100,92
18,2,1350,2,2,560100,65
18,2,2990,4,0,560100,324
18,2,3800,5,3,560100,300
18,2,1344,2,1,560100,42
18,2,1893,3,2,560100,100
18,2,1107,2,1,560100,43
18,2,1200,10,0,560100,180
18,2,1190,2,1,560100,75
18,2,1000,2,1,560100,35
18,2,2400,2,1,560100,160
18,2,1000,2,1,560100,48.5
18,2,2113,3,2,560100,155
18,2,1100,2,1,560100,46
18,2,1200,4,1,560100,160
18,2,1884,4,2,560100,120
18,2,1110,2,1,560100,40
18,2,1027,2,2,560100,43
18,2,1250,3,2,560100,40
18,2,1470,3,0,560100,62
18,2,1150,2,1,560100,75
18,2,1200,3,2,560100,165
18,2,703,1,1,560100,52
18,2,1400,2,2,560100,62
18,2,1195,2,2,560100,51
18,2,1302,2,1,560100,69.1
18,2,1583,3,1,560100,74.4
18,2,1488,2,3,560100,60
18,2,600,5,2,560100,85
18,2,1385,2,2,560100,34.63
18,2,3262,4,2,560100,260
18,2,1600,3,2,560100,104
18,2,1150,2,1,560100,90
18,2,4500,9,0,560100,166
18,2,1263,2,1,560100,78
18,2,1200,8,2,560100,110
18,2,1299,2,2,560100,85
18,2,1330,2,1,560100,78
18,2,1282,2,2,560100,52.43
18,2,1853,3,2,560100,82
18,2,861,2,1,560100,35
18,2,1600,3,2,560100,95
18,2,1256,2,1,560100,62.8
18,2,1390,2,2,560100,80
18,2,1550,2,0,560100,90
18,2,1200,6,3,560100,150
18,2,919,2,1,560100,49
18,2,1625,3,0,560100,80
18,2,1195,2,2,560100,44
18,2,2400,4,1,560100,600
18,2,1159,2,1,560100,60
18,2,1386,3,1,560100,57.46
18,2,1197,2,1,560100,79
18,2,2690,4,3,560100,191
18,2,1295,2,1,560100,50.28
18,2,1310,2,1,560100,37.83
18,2,1132,2,1,560100,79.28
18,2,2350,3,2,560100,400
18,2,2400,4,0,560100,500
18,2,1645,3,2,560100,135
18,2,1200,2,1,560100,45.84
18,2,3000,4,0,560100,330
18,2,1937,3,2,560100,140
18,2,1015,2,2,560100,33.5
18,2,1080,2,2,560100,39
18,2,1350,2,2,560100,80.99
18,2,1149,2,2,560100,29
18,2,1185,2,2,560100,59
18,2,1720,3,1,560100,135
18,2,2080,3,3,560100,175
18,2,1500,3,1,560100,87
18,2,1566,3,2,560100,97
18,2,2386,3,0,560100,334
18,2,1500,4,0,560100,110
18,2,1290,2,1,560100,49.02
18,2,1531,3,2,560100,72
18,2,1839,3,3,560100,165
18,2,4200,4,1,560100,760
18,2,1400,2,2,560100,40.43
18,2,550,1,1,560100,15
18,2,1140,2,2,560100,39
18,2,2000,4,0,560100,100
18,2,1100,2,1,560100,46
18,2,1200,2,2,560100,55
18,2,1618,3,1,560100,68
18,2,2830,5,2,560100,160
18,2,1315,2,2,560100,74
18,2,1141,2,1,560100,42.75
18,2,1080,2,2,560100,55
18,2,1200,2,2,560100,60
18,2,1111,2,2,560100,41.88
18,2,1022,2,1,560100,45.9
18,2,1275,2,2,560100,65
18,2,900,2,1,560100,70
18,2,1224,2,3,560100,39.2
18,2,1135,2,3,560100,43
18,2,1050,2,2,560100,52.1
18,2,1535,3,2,560100,86
18,2,1392,2,1,560100,130
18,2,1050,2,2,560100,72
18,2,1513,3,1,560100,103
18,2,1621,3,3,560100,72
18,2,892,2,1,560100,39
18,2,1205,2,1,560100,40
18,2,1355,3,2,560100,83.87
18,2,1250,5,0,560100,300
18,2,1650,9,0,560100,345
18,2,1200,6,3,560100,70
18,2,1400,2,2,560100,168
18,2,726,2,1,560100,35
18,2,1500,3,2,560100,149
18,2,3895,4,2,560100,405
18,2,1079,2,2,560100,41
18,2,1170,2,2,560100,46
18,2,1104,2,2,560100,39
18,2,950,2,1,560100,45
18,2,4818,4,3,560100,390
18,2,1650,2,1,560100,52
18,2,1559,3,2,560100,127
18,2,1100,2,1,560100,38
18,2,1750,3,3,560100,150
18,2,1215,2,1,560100,45.5
18,2,1868,3,1,560100,135
18,2,1130,2,1,560100,32.63
18,2,1570,3,3,560100,64.5
18,2,1691,3,1,560100,98
18,2,4355,3,1,560100,350
18,2,1225,2,2,560100,55
18,2,1690,3,2,560100,112
18,2,1418,2,2,560100,103
18,2,1896,3,1,560100,125
18,2,605,1,1,560100,40
18,2,800,5,2,560100,95
18,2,900,2,2,560100,32.5
18,2,750,2,0,560100,50
18,2,780,3,1,560100,62
18,2,908,2,1,560100,26
18,2,3216,4,1,560100,226
18,2,2400,4,1,560100,225
18,2,1400,2,2,560100,68
18,2,1092,2,2,560100,44
18,2,1255,2,2,560100,74
18,2,1500,2,1,560100,100
18,2,1296,2,2,560100,72
18,2,925,2,3,560100,38
18,2,1023,2,2,560100,42
18,2,600,3,2,560100,75
18,2,1020,2,1,560100,44.5
18,2,1530,3,2,560100,77
18,2,1650,3,2,560100,71
18,2,1605,2,3,560100,85
18,2,1925,2,1,560100,50
18,2,1190,2,2,560100,50.66
18,2,1374,3,2,560100,68
18,2,1140,2,2,560100,65
18,2,1725,3,2,560100,130
18,2,1075,2,1,560100,50
18,2,1574,3,1,560100,93.34
18,2,965,1,1,560100,32
18,2,1550,3,2,560100,83
18,2,1205,2,2,560100,60
18,2,1082,2,1,560100,55
18,2,1215,2,2,560100,52.85
18,2,2483,5,2,560100,230
18,2,1200,3,1,560100,46.14
18,2,1500,1,1,560100,19.5
18,2,2360,4,2,560100,600
18,2,3198,4,0,560100,250
18,2,1452,3,3,560100,60.98
18,2,1329,2,2,560100,41
18,2,1125,2,1,560100,44
18,2,1200,2,0,560100,70
18,2,1350,3,3,560100,39.97
18,2,2600,3,2,560100,195
18,2,1200,2,1,560100,160
18,2,1220,3,1,560100,35.23
18,2,1255,2,1,560100,80
18,2,1904,3,3,560100,155
18,2,1329,2,2,560100,70
18,2,1200,2,1,560100,60
18,2,2135,3,2,560100,160
18,2,2770,4,3,560100,315
18,2,813,1,1,560100,39
18,2,3884,4,3,560100,240
18,2,3876,3,1,560100,300
18,2,800,2,2,560100,30
18,2,4750,2,1,560100,120
18,2,1500,3,3,560100,70
18,2,1880,3,2,560100,95
18,2,1440,2,2,560100,55
18,2,1575,3,0,560100,90
18,2,1630,2,2,560100,97.78
18,2,1180,3,1,560100,55
18,2,1090,2,1,560100,36
18,2,1020,2,2,560100,48.45
18,2,2425,4,3,560100,173
18,2,1097,2,1,560100,33.82
18,2,1070,2,1,560100,50
18,2,1000,2,1,560100,58
18,2,1120,8,0,560100,150
18,2,1150,2,1,560100,56
18,2,1900,4,2,560100,145
18,2,1141,2,2,560100,49
18,2,937,2,1,560100,44
18,2,1075,2,1,560100,60
18,2,1000,2,1,560100,65.3
18,2,1450,3,0,560100,77.41
18,2,897,2,1,560100,85
18,2,936,2,2,560100,43
18,2,1280,2,1,560100,75
18,2,1050,2,3,560100,45
18,2,1350,2,1,560100,86
18,2,1325,2,1,560100,70
18,2,1174,2,1,560100,59
18,2,1890,3,2,560100,162
18,2,735,1,1,560100,75
18,2,500,1,0,560100,24
18,2,1304,3,3,560100,80
18,2,1653,3,2,560100,120
18,2,1075,2,1,560100,52
18,2,1212,3,1,560100,42
18,2,1100,2,1,560100,50
18,2,3436,6,3,560100,500
18,2,1200,4,0,560100,145
18,2,1140,2,2,560100,50
18,2,1200,2,1,560100,100
18,2,1532,3,2,560100,83
18,2,2776,4,2,560100,195
18,2,1531,2,0,560100,75
18,2,1270,2,2,560100,50.79
18,2,1325,2,1,560100,53
18,2,1200,3,1,560100,160
18,2,1156,2,2,560100,44
18,2,2000,4,2,560100,320
18,2,1260,2,2,560100,70
18,2,1934,2,0,560100,90
18,2,1060,2,1,560100,40
18,2,1476,3,1,560100,95
18,2,1185,2,1,560100,85
18,2,1265,2,1,560100,82
18,2,3200,5,1,560100,150
18,2,1196,2,2,560100,56.81
18,2,1280,2,1,560100,69
18,2,800,4,2,560100,86
18,2,1175,2,0,560100,45
18,2,1850,3,3,560100,98
18,2,2400,4,2,560100,525
18,2,1195,2,1,560100,70
18,2,2000,3,3,560100,185
18,2,600,4,0,560100,100
18,2,800,5,3,560100,155
18,2,1180,2,2,560100,36.5
18,2,1050,2,1,560100,49.87
18,2,1400,2,1,560100,40.44
18,2,2360,4,2,560100,150
18,2,1030,2,1,560100,77.25
18,2,1512,1,2,560100,65.01
18,2,929,2,1,560100,48
18,2,1252,3,3,560100,61
18,2,1485,3,2,560100,115
18,2,1124,2,2,560100,55
18,2,2400,6,3,560100,370
18,2,1407,3,1,560100,120
18,2,1482,2,3,560100,97
18,2,1163,2,1,560100,98.86
18,2,1570,3,2,560100,140
18,2,3480,4,0,560100,284
18,2,520,1,1,560100,14.04
18,2,2000,3,2,560100,160
18,2,1352,2,2,560100,75
18,2,1152,2,1,560100,65
18,2,1575,3,2,560100,93
18,2,1965,4,2,560100,125
18,2,1300,2,2,560100,70
18,2,1,4,0,560100,120
18,2,957,2,1,560100,47
18,2,1740,3,3,560100,60
18,2,1080,6,3,560100,65
18,2,1060,2,0,560100,35
18,2,975,2,2,560100,50
18,2,1150,2,2,560100,51
18,2,1738,2,3,560100,79
18,2,1250,3,2,560100,55
18,2,1788,3,2,560100,90
18,2,1151,2,1,560100,59
18,2,1300,2,2,560100,60
18,2,1150,2,1,560100,52.8
18,2,1380,2,1,560100,75
18,2,1645,3,2,560100,117
18,2,1141,2,1,560100,45.9
18,2,1175,2,2,560100,82.5
18,2,1355,2,1,560100,61
18,2,1150,2,0,560100,70
18,2,5800,5,0,560100,80
18,2,1000,2,2,560100,45
18,2,1007,2,1,560100,65
18,2,3000,5,2,560100,100
18,2,1436,3,3,560100,70
18,2,4000,4,3,560100,220
18,2,2372,3,0,560100,140
18,2,1500,6,0,560100,240
18,2,1200,2,0,560100,150
18,2,1016,2,1,560100,58
18,2,1100,2,2,560100,48
18,2,1080,2,1,560100,45
18,2,1070,2,1,560100,60
18,2,1532,3,1,560100,115
18,2,1040,2,2,560100,42.12
18,2,3100,3,3,560100,250
18,2,1430,2,2,560100,51.6
18,2,1160,1,0,560100,163
18,2,3262,5,2,560100,205
18,2,2100,7,0,560100,410
18,2,1190,2,2,560100,100
18,2,1827,3,3,560100,100
18,2,1210,2,1,560100,75
18,2,1500,3,3,560100,95
18,2,1050,2,2,560100,53.5
18,2,1251,2,1,560100,88.73
18,2,1600,2,2,560100,115
18,2,1128,2,1,560100,65.5
18,2,1820,3,2,560100,93
18,2,2072,4,2,560100,159
18,2,1510,2,3,560100,59
18,2,1925,2,3,560100,114
18,2,2651,2,2,560100,225
18,2,2072,4,2,560100,147
18,2,1000,2,2,560100,36
18,2,1752,3,2,560100,145
18,2,960,2,3,560100,56
18,2,1180,2,2,560100,63
18,2,2270,3,1,560100,180
18,2,650,2,0,560100,59
18,2,1200,2,1,560100,75
18,2,1180,2,1,560100,46
18,2,1300,3,2,560100,47
18,2,1157,2,0,560100,40
18,2,1300,3,2,560100,69
18,2,1305,2,1,560100,59
18,2,2006,4,2,560100,196
18,2,1290,2,1,560100,80
18,2,1170,2,3,560100,45
18,2,971,2,2,560100,135
18,2,1400,2,3,560100,78
18,2,1200,2,2,560100,75
18,2,1155,2,0,560100,60
18,2,1725,3,2,560100,85
18,2,700,2,1,560100,40
18,2,7000,5,0,560100,2050
18,2,1112,2,1,560100,88
18,2,1178,2,0,560100,78
18,2,1274,2,1,560100,81
18,2,915,2,1,560100,32
18,2,1650,6,2,560100,135
18,2,760,1,2,560100,21.28
18,2,1540,3,2,560100,68
18,2,1206,2,3,560100,38.5
18,2,1645,3,2,560100,95
18,2,1200,4,2,560100,170
18,2,1200,4,1,560100,140
18,2,2342,3,2,560100,115
18,2,1200,2,1,560100,55
18,2,1056,2,2,560100,33
18,2,4800,8,0,560100,225
18,2,1450,3,3,560100,54.3
18,2,1161,2,2,560100,36.69
18,2,1097,2,3,560100,65
18,2,850,2,2,560100,35
18,2,1715,3,2,560100,115
18,2,2300,3,0,560100,317
18,2,1200,2,1,560100,59
18,2,1080,2,2,560100,38
18,2,1200,2,1,560100,50.3
18,2,2400,4,0,560100,550
18,2,1400,2,1,560100,78
18,2,1500,4,3,560100,200
18,2,1230,2,1,560100,57
18,2,1640,3,3,560100,88
18,2,1700,3,2,560100,125
18,2,1478,2,0,560100,44
18,2,6600,4,0,560100,986
18,2,1020,2,2,560100,40.79
18,2,1200,2,1,560100,150
18,2,1275,2,2,560100,95
18,2,1600,3,1,560100,165
18,2,1110,2,2,560100,38.85
18,2,1627.86,3,2,560100,88
18,2,620,2,1,560100,22
18,2,3004,4,2,560100,285
18,2,1133,2,1,560100,52
18,2,1182,2,2,560100,82.5
18,2,1500,3,3,560100,100
18,2,3900,5,0,560100,360
18,2,1200,2,2,560100,58
18,2,1128,2,1,560100,48.79
18,2,900,2,2,560100,110
18,2,1100,2,1,560100,45
18,2,635,1,1,560100,22
18,2,2062,3,0,560100,140
18,2,1874,4,1,560100,130
18,2,600,3,2,560100,78
18,2,1171,2,2,560100,75
18,2,2020,3,3,560100,85
18,2,1059,2,2,560100,34.5
18,2,1315,2,1,560100,59.1
18,2,1760,3,2,560100,110
18,2,1200,2,1,560100,125
18,2,1192,2,1,560100,62
18,2,1645,3,2,560100,121
18,2,1250,2,2,560100,72
18,2,1340,2,1,560100,77
18,2,2388,4,3,560100,239
